sub,ses,cond,trial,p300_mean,theta_mean
sub-14,ses-S3,2b,88,1.3905709087583855e-05,2.0766844471331497e-12
sub-14,ses-S3,2b,89,1.10316411611873e-05,1.7803548131815253e-12
sub-14,ses-S3,2b,90,-2.3285249980101645e-06,9.905241271845948e-13
sub-14,ses-S3,2b,91,-2.3300638012693804e-06,9.849981835161858e-13
sub-14,ses-S3,2b,92,2.5389571689219147e-06,1.8551440286142324e-12
sub-14,ses-S3,2b,93,5.115020401144505e-07,6.069337468690894e-13
sub-14,ses-S3,2b,94,5.205160438903424e-07,6.021809491700614e-13
sub-14,ses-S3,2b,95,9.45428084169647e-07,1.2240766840204951e-12
sub-14,ses-S3,2b,96,3.7287821615768923e-06,8.701502289224486e-13
sub-14,ses-S3,2b,97,-3.2410782936894383e-06,1.1796060196606556e-12
sub-14,ses-S3,2b,98,3.831596387575258e-06,3.221649294085802e-12
sub-14,ses-S3,2b,99,-8.475878603680481e-06,1.0901241955667304e-12
sub-14,ses-S3,2b,100,5.889233208491688e-06,2.4712675425713317e-12
sub-14,ses-S3,2b,101,9.92395903961708e-06,2.3499877536967437e-12
sub-14,ses-S3,2b,102,9.360221805698109e-07,1.908773833527369e-12
sub-14,ses-S3,2b,103,1.096435025606783e-06,1.9201619275995044e-12
sub-14,ses-S3,2b,104,4.762354247673087e-06,2.5990592154205914e-12
sub-14,ses-S3,2b,105,2.6574173352346307e-06,1.829929336267819e-12
sub-14,ses-S3,2b,106,-1.414795198748929e-07,1.5354058978286223e-12
sub-14,ses-S3,2b,107,-3.0338671995176544e-06,1.6971610242032534e-12
sub-14,ses-S3,2b,108,1.0554425398627037e-05,1.927178078547129e-12
sub-14,ses-S3,2b,109,-3.837406161778525e-06,2.4195192641869704e-12
sub-14,ses-S3,2b,110,1.0370955857341535e-06,1.3485319095203355e-12
sub-14,ses-S3,2b,111,9.899299858379263e-06,3.6167367995990476e-12
sub-14,ses-S3,2b,112,1.1009128517916323e-05,3.783418120234771e-12
sub-14,ses-S3,2b,113,-5.95675195461955e-06,5.219287019436286e-12
sub-14,ses-S3,2b,114,1.2247099566074643e-05,2.6509869166478043e-12
sub-14,ses-S3,2b,115,-1.1647667515348462e-05,1.4609341769044486e-12
sub-14,ses-S3,2b,116,7.462982785767117e-06,1.974028731791553e-12
sub-14,ses-S3,2b,117,6.790409239980354e-06,3.3418583440281824e-12
sub-14,ses-S3,2b,118,-1.2316493879424422e-06,1.4595177970746355e-12
sub-14,ses-S3,2b,119,6.7037254064521935e-06,1.7460884004929683e-12
sub-14,ses-S3,2b,120,1.5191954084051503e-05,2.5048609205477795e-12
sub-14,ses-S3,2b,121,-1.6851242310725004e-05,1.992197068959938e-12
sub-14,ses-S3,2b,122,7.851097568337752e-06,2.8846640589556517e-12
sub-14,ses-S3,2b,123,-1.2659648649112221e-05,1.7296662337026274e-12
sub-14,ses-S3,2b,124,5.278954189399897e-06,6.0368746133483724e-12
sub-14,ses-S3,2b,125,9.096894429965841e-06,2.2742189019362813e-12
sub-14,ses-S3,2b,126,1.5853349968907592e-05,3.94219298419205e-12
sub-14,ses-S3,2b,127,-1.0108780421815041e-05,2.8444377892775654e-12
sub-14,ses-S3,2b,128,4.295146419100105e-06,2.8421520710544345e-12
sub-14,ses-S3,2b,129,1.0067539745868943e-06,1.4454514240095484e-12
sub-14,ses-S3,2b,130,4.577328777753988e-06,2.730194694451445e-12
sub-14,ses-S3,2b,131,-4.974000126772094e-06,4.090258005214981e-12
sub-14,ses-S3,2b,132,-1.181373554365311e-06,3.3589509252901377e-12
sub-14,ses-S3,2b,133,2.8812805656766954e-06,8.650541074959996e-13
sub-14,ses-S3,2b,134,-3.0507810893286217e-06,3.721054708980104e-12
sub-14,ses-S3,2b,135,4.32442463438682e-06,2.2318144654486353e-12
sub-14,ses-S3,2b,136,-2.9802375450662765e-06,1.4790917234458675e-12
sub-14,ses-S3,2b,137,3.1538635601256475e-06,3.0040707343287577e-12
sub-14,ses-S3,2b,138,5.395422499747084e-06,2.704175462429688e-12
sub-14,ses-S3,2b,139,2.585431935495279e-06,1.555736056437758e-12
sub-14,ses-S3,2b,140,2.0243581869204726e-06,1.0745061451045981e-12
sub-14,ses-S3,2b,141,5.694316529720688e-06,3.7579368176942906e-12
sub-14,ses-S3,2b,142,3.816448170447348e-06,2.4726580979310066e-12
sub-14,ses-S3,2b,143,8.369887766851594e-06,3.033753874928594e-12
sub-14,ses-S3,2b,144,-8.629580494517352e-06,1.94365199846131e-12
sub-14,ses-S3,2b,145,4.909164189098463e-06,2.5567629343148144e-12
sub-14,ses-S3,2b,146,9.278874815014325e-06,1.1497863089569025e-12
sub-14,ses-S3,2b,147,-8.09330256361065e-06,1.644271097760027e-12
sub-14,ses-S3,2b,148,1.5577298031807976e-06,8.831185914973306e-13
sub-14,ses-S3,2b,149,2.1826100398969725e-06,2.551344740214734e-12
sub-14,ses-S3,2b,150,6.607537138412043e-06,1.834455454441401e-12
sub-14,ses-S3,2b,151,6.568434071711356e-06,4.6339109788171454e-12
sub-14,ses-S3,2b,152,4.668997110724654e-06,3.4499086727549052e-12
sub-14,ses-S3,2b,153,7.417670909409337e-06,1.912733962899917e-12
sub-14,ses-S3,2b,154,-4.112715511912516e-06,4.1760288132621484e-12
sub-14,ses-S3,2b,155,1.0720226015170137e-05,2.062883128348106e-12
sub-14,ses-S3,2b,156,-5.1855981624121856e-06,8.086965231766484e-13
sub-14,ses-S3,2b,157,3.2864416984847394e-06,2.371296733088752e-12
sub-14,ses-S3,2b,158,8.959161104890269e-06,4.3552686407495196e-12
sub-14,ses-S3,2b,159,7.206359744280123e-06,2.8039286944216303e-12
sub-14,ses-S3,2b,160,5.877991468353433e-06,2.2349974371724637e-12
sub-14,ses-S3,2b,161,-7.373610866817925e-06,2.470042039178981e-12
sub-14,ses-S3,2b,162,6.969642085885715e-06,3.818697830836513e-12
sub-14,ses-S3,2b,163,4.604193021713591e-06,1.0836117585628176e-11
sub-14,ses-S3,2b,164,1.0821505618468982e-05,1.738392226312874e-12
sub-14,ses-S3,2b,165,1.2299854933619452e-05,1.7437917288213008e-12
sub-14,ses-S3,2b,166,-1.0059960519074044e-05,1.9733696180179368e-12
sub-14,ses-S3,2b,167,2.651758326102336e-06,3.1938522258326763e-12
sub-14,ses-S3,2b,168,5.209757811248137e-06,3.451412076369574e-12
sub-14,ses-S3,2b,169,8.179407231411037e-06,1.7765151810669106e-12
sub-14,ses-S3,2b,170,1.208937536480082e-06,1.6998715217803755e-12
sub-14,ses-S3,2b,171,6.718108627058523e-06,2.8320684987390274e-12
sub-14,ses-S3,2b,172,-3.8063323615291714e-06,2.812318406382771e-12
sub-14,ses-S3,2b,173,3.8112862500190143e-06,6.222956594052704e-12
sub-14,ses-S3,2b,174,-1.3615888969025443e-05,2.8190495832077634e-12
sub-14,ses-S3,2b,175,2.279965253350711e-06,6.507518486390142e-12
sub-14,ses-S3,2b,176,1.1894184190273602e-05,6.502220093065711e-13
sub-14,ses-S3,2b,177,-8.4485794198975e-06,3.702176407563747e-12
sub-14,ses-S3,2b,178,4.451615366221286e-06,1.324450995821761e-12
sub-14,ses-S3,2b,179,-8.725767739365617e-06,1.1331295712662384e-12
sub-14,ses-S3,2b,180,5.925726738153551e-06,1.2368202175543794e-12
sub-14,ses-S3,2b,181,2.121715070379597e-06,2.4884282394804177e-12
sub-14,ses-S3,2b,182,1.1615228158341412e-05,9.812860894982311e-12
sub-14,ses-S3,2b,183,-9.57084497585974e-06,1.0783840027705073e-11
sub-14,ses-S3,2b,184,3.986652771029061e-06,3.517059286346445e-12
sub-14,ses-S3,2b,185,5.170937347033489e-06,2.1877081640418973e-12
sub-14,ses-S3,2b,186,2.5987470576661856e-06,3.3765583567147184e-12
sub-14,ses-S3,2b,187,5.814691745311291e-06,1.0421520109143946e-12
sub-14,ses-S3,2b,188,3.3191280042459814e-06,2.256313013357718e-12
sub-14,ses-S3,2b,189,5.108066590275432e-06,8.514878505423921e-13
sub-14,ses-S3,2b,190,1.1124817088530103e-06,1.059170145537535e-12
sub-14,ses-S3,2b,191,8.14794706747869e-06,2.541985944920815e-12
sub-14,ses-S3,2b,192,6.568688244992758e-06,2.144430265962545e-12
sub-14,ses-S3,2b,193,1.3486442215198434e-07,2.3143918265017194e-12
sub-14,ses-S3,2b,194,5.254130726032623e-06,2.117749286303839e-12
sub-14,ses-S3,2b,195,-7.1031124937821105e-06,3.4796484149221273e-12
sub-14,ses-S3,2b,196,2.036763248500361e-06,1.7581034603205212e-12
sub-14,ses-S3,2b,197,1.4810543568081072e-05,1.4650183089470626e-12
sub-14,ses-S3,2b,198,-7.504879035146606e-06,2.7701550897289593e-12
sub-14,ses-S3,2b,199,4.370544753528129e-06,2.93578943665797e-12
sub-14,ses-S3,2b,200,-2.3948108631308052e-06,1.5261799905013845e-12
sub-14,ses-S3,2b,201,3.360022423825657e-06,2.5701653641412046e-12
sub-14,ses-S3,2b,202,1.1462105418442686e-05,1.1502530896517206e-12
sub-14,ses-S3,2b,203,-5.6824913338584366e-06,1.4132550442756508e-12
sub-14,ses-S3,2b,204,6.590320758060352e-06,2.190029464596625e-12
sub-15,ses-S1,0b,1,1.6143689965353705e-06,4.63909450509728e-13
sub-15,ses-S1,0b,2,3.635560452066902e-06,6.187408707292379e-13
sub-15,ses-S1,0b,3,-4.793414635784617e-07,4.747280995556372e-13
sub-15,ses-S1,0b,4,1.103789354787213e-05,6.680692397583993e-13
sub-15,ses-S1,0b,5,2.0077467084158808e-07,3.871022366095276e-13
sub-15,ses-S1,0b,6,4.80668635920796e-07,1.138759766173476e-12
sub-15,ses-S1,0b,7,-4.1592497660689115e-07,6.809613080592687e-13
sub-15,ses-S1,0b,8,-1.9008536083538575e-06,1.0427687425692545e-12
sub-15,ses-S1,0b,9,7.09642473447075e-06,7.21441156635064e-13
sub-15,ses-S1,0b,10,-9.778630134815943e-06,1.4708595928316843e-12
sub-15,ses-S1,0b,11,4.972560156457626e-06,8.505084319776871e-13
sub-15,ses-S1,0b,12,-3.536033839745538e-06,1.1621336664564896e-12
sub-15,ses-S1,0b,13,4.388937693247141e-06,1.2409355521145404e-12
sub-15,ses-S1,0b,14,5.537473051434505e-06,1.1197493460912878e-12
sub-15,ses-S1,0b,15,3.545788133393286e-06,1.2933150837869827e-12
sub-15,ses-S1,0b,16,1.1089054811030252e-05,6.558076363278237e-13
sub-15,ses-S1,0b,17,-7.238184352739996e-06,1.5204983067642091e-12
sub-15,ses-S1,0b,18,4.332273883003203e-06,5.704506654923951e-13
sub-15,ses-S1,0b,19,-1.932859327392171e-07,1.0616788457599416e-12
sub-15,ses-S1,0b,20,3.3880915821025973e-06,8.827105016924105e-13
sub-15,ses-S1,0b,21,3.6781627035078074e-06,7.86798388486214e-13
sub-15,ses-S1,0b,22,1.2479222310571872e-06,7.693867388508743e-13
sub-15,ses-S1,0b,23,-3.954204057604558e-06,1.226716226186737e-12
sub-15,ses-S1,0b,24,1.3000980761966606e-05,6.258035467330984e-13
sub-15,ses-S1,0b,25,-1.3145565896136405e-05,6.013579478016832e-13
sub-15,ses-S1,0b,26,6.586909325215879e-06,6.141554796696575e-13
sub-15,ses-S1,0b,27,-6.084773343365015e-06,4.58389452789024e-13
sub-15,ses-S1,0b,28,3.7535820127386e-06,1.3794071691131255e-12
sub-15,ses-S1,0b,29,6.5744642484216016e-06,5.492215914088735e-13
sub-15,ses-S1,0b,30,-3.575251997339115e-06,6.385335271726658e-13
sub-15,ses-S1,0b,31,2.9859449624843893e-06,4.403480519451339e-13
sub-15,ses-S1,0b,32,1.1292575933001866e-07,1.727145375075877e-12
sub-15,ses-S1,0b,33,9.39992611283884e-07,1.3867284356718913e-12
sub-15,ses-S1,0b,34,3.460608632498219e-06,1.431398484054742e-12
sub-15,ses-S1,0b,35,-4.836408195163701e-06,9.075182891145956e-13
sub-15,ses-S1,0b,36,1.4603862480911174e-06,4.830942715922138e-13
sub-15,ses-S1,0b,37,2.1332686598109797e-06,1.4321471937870265e-12
sub-15,ses-S1,0b,38,5.520399411595776e-06,1.7071121613672388e-12
sub-15,ses-S1,0b,39,-6.7086059242188576e-06,1.298258002635784e-12
sub-15,ses-S1,0b,40,3.4354633963050494e-06,9.295544538803262e-13
sub-15,ses-S1,0b,41,-6.0963530147264805e-06,5.163411084205635e-13
sub-15,ses-S1,0b,42,2.59306557016952e-06,8.595390314928868e-13
sub-15,ses-S1,0b,43,6.1998212182633155e-06,8.208416982615249e-13
sub-15,ses-S1,0b,44,-7.799784373058105e-06,9.080261081628008e-13
sub-15,ses-S1,0b,45,5.9139673149146e-06,9.174541463063884e-13
sub-15,ses-S1,0b,46,4.983646923905556e-06,1.0918740289274883e-12
sub-15,ses-S1,0b,47,1.801867605225371e-06,1.03016830352607e-12
sub-15,ses-S1,0b,48,-4.642668227307572e-06,8.219152215790413e-13
sub-15,ses-S1,0b,49,7.825972288792349e-06,1.0225691384662159e-12
sub-15,ses-S1,0b,50,1.2243316751357268e-05,3.5700172042496433e-13
sub-15,ses-S1,0b,51,-1.0878512927546845e-05,4.1284215938256223e-13
sub-15,ses-S1,0b,52,4.757931027292708e-06,4.376678991784134e-13
sub-15,ses-S1,0b,53,8.747818536181048e-06,7.550286310349614e-13
sub-15,ses-S1,0b,54,-8.951211959745689e-06,6.854085663298108e-13
sub-15,ses-S1,0b,55,4.423595495520518e-06,1.2984324587949516e-12
sub-15,ses-S1,0b,56,3.489340337815557e-06,8.069228090096725e-13
sub-15,ses-S1,0b,57,1.075101073857429e-05,2.1749970294006326e-12
sub-15,ses-S1,0b,58,-8.754113481149404e-06,2.3519847386872632e-12
sub-15,ses-S1,0b,59,5.723056282094892e-06,1.8406933137099227e-12
sub-15,ses-S1,0b,60,3.4089775138876015e-06,4.897323193665465e-13
sub-15,ses-S1,0b,61,-6.497264028521808e-06,1.2398708970932376e-12
sub-15,ses-S1,0b,62,2.4871879056337485e-06,7.910662949640897e-13
sub-15,ses-S1,0b,63,5.304678162998095e-07,1.973005317348694e-12
sub-15,ses-S1,0b,64,8.047920248261607e-06,5.628323796178171e-13
sub-15,ses-S1,0b,65,5.034595336573889e-06,1.0692130012441636e-12
sub-15,ses-S1,0b,66,2.9318197557454273e-06,1.0961068129768907e-12
sub-15,ses-S1,0b,67,2.481476362983956e-06,5.786910224979737e-13
sub-15,ses-S1,0b,68,1.1082858109961187e-05,1.1744552568693508e-12
sub-15,ses-S1,0b,69,5.158527057739122e-06,6.682879919185576e-13
sub-15,ses-S1,0b,70,7.318711203784172e-06,1.2793605405061018e-12
sub-15,ses-S1,0b,71,5.558740145281844e-06,2.017205103912734e-12
sub-15,ses-S1,0b,72,1.7280634227566961e-06,7.206736403949825e-13
sub-15,ses-S1,0b,73,5.037737051781364e-06,7.358301867302622e-13
sub-15,ses-S1,0b,74,3.1024543849968253e-06,1.3510564238726026e-12
sub-15,ses-S1,0b,75,-3.76871647189315e-06,2.6794250260060063e-12
sub-15,ses-S1,0b,76,-6.110143495005217e-07,1.3308298211739924e-12
sub-15,ses-S1,0b,77,-7.1677772159470144e-06,7.508740091115865e-13
sub-15,ses-S1,0b,78,6.422681309912568e-06,8.556833602304542e-13
sub-15,ses-S1,0b,79,7.898522572947322e-06,8.720772196640886e-13
sub-15,ses-S1,0b,80,-6.709290153694322e-06,9.011541442007547e-13
sub-15,ses-S1,0b,81,6.556359943630519e-06,6.609737637016036e-13
sub-15,ses-S1,0b,82,-6.1949156864343705e-06,1.7446872847307265e-12
sub-15,ses-S1,0b,83,1.6508270552946704e-06,4.820244451853484e-13
sub-15,ses-S1,0b,84,-1.2533855689836489e-06,8.557461872961476e-13
sub-15,ses-S1,0b,85,1.473823162101015e-06,7.039143876482889e-13
sub-15,ses-S1,0b,86,4.965237535558415e-06,9.870029960798231e-13
sub-15,ses-S1,0b,87,6.590130193423927e-06,1.5279784901647258e-12
sub-15,ses-S1,0b,88,-7.09531328043796e-06,1.932097737682437e-12
sub-15,ses-S1,0b,89,8.948484254695025e-06,6.330878590387525e-13
sub-15,ses-S1,0b,90,1.0594489750617765e-05,8.316504728925306e-13
sub-15,ses-S1,0b,91,-5.583247353846264e-06,1.6854360160277541e-12
sub-15,ses-S1,0b,92,1.0129571246066798e-05,4.462310936490567e-13
sub-15,ses-S1,0b,93,-6.577858963379631e-06,1.2585322613386822e-12
sub-15,ses-S1,0b,94,7.09432353675423e-06,7.411647541944248e-13
sub-15,ses-S1,0b,95,9.230963786349061e-06,9.178475356775228e-13
sub-15,ses-S1,0b,96,-7.92099397087188e-06,1.4137597884193508e-12
sub-15,ses-S1,0b,97,5.529592053631729e-06,1.3031706910065004e-12
sub-15,ses-S1,0b,98,1.1629156839460508e-06,1.4502240695677316e-12
sub-15,ses-S1,0b,99,-1.8247029763042969e-06,1.2699939769379596e-12
sub-15,ses-S1,0b,100,2.2092733908924945e-06,1.0950224513175359e-12
sub-15,ses-S1,0b,101,5.406066622406792e-06,1.2591688167799386e-12
sub-15,ses-S1,0b,102,7.18677964041823e-06,7.526663773024991e-13
sub-15,ses-S1,0b,103,-4.78087338406399e-06,1.5586823645134557e-12
sub-15,ses-S1,0b,104,8.513026292027633e-06,9.097683134842536e-13
sub-15,ses-S1,0b,105,-7.973035358780099e-06,1.7948645813150663e-12
sub-15,ses-S1,0b,106,9.79899279328665e-06,1.2811022084433238e-12
sub-15,ses-S1,0b,107,-7.910465510026567e-06,2.4243039478375422e-12
sub-15,ses-S1,0b,108,8.533595974565349e-06,8.600791177402078e-13
sub-15,ses-S1,0b,109,-2.237818164598346e-06,4.2803861183802935e-13
sub-15,ses-S1,0b,110,-1.6239928604176215e-06,1.2782906067823969e-12
sub-15,ses-S1,0b,111,5.699407904339379e-06,1.0473763565109008e-12
sub-15,ses-S1,0b,112,-2.7307108942278776e-06,1.4022202823484044e-12
sub-15,ses-S1,0b,113,-7.43306784846143e-07,1.1830876386974322e-12
sub-15,ses-S1,0b,114,2.886243347869067e-06,6.839860085058064e-13
sub-15,ses-S1,0b,115,6.79726952822298e-06,5.569841841106866e-13
sub-15,ses-S1,0b,116,4.943220250755911e-06,1.0769479077387989e-12
sub-15,ses-S1,0b,117,1.6333895408810926e-06,9.007737312128631e-13
sub-15,ses-S1,0b,118,5.134119412182949e-06,9.178488534578946e-13
sub-15,ses-S1,0b,119,3.940433238894517e-06,7.345525024780794e-13
sub-15,ses-S1,0b,120,4.220269775858139e-06,1.5304991247279988e-12
sub-15,ses-S1,0b,121,1.3679443030233418e-06,1.2199578848356256e-12
sub-15,ses-S1,0b,122,6.534948868402977e-06,7.757248885279551e-13
sub-15,ses-S1,0b,123,-8.653103733656418e-06,1.0464308654295168e-12
sub-15,ses-S1,0b,124,7.2526061014862535e-06,1.4971764627844145e-12
sub-15,ses-S1,0b,125,5.993733939062603e-06,8.912514900359163e-13
sub-15,ses-S1,0b,126,-3.441123714572842e-06,7.250626968086584e-13
sub-15,ses-S1,0b,127,3.7079958924657367e-06,2.3575029673527097e-12
sub-15,ses-S1,0b,128,8.854915346276342e-07,7.809853569171635e-13
sub-15,ses-S1,0b,129,1.1409964705022198e-05,8.117889973705087e-13
sub-15,ses-S1,0b,130,2.395039818102104e-06,2.149884468119347e-12
sub-15,ses-S1,0b,131,1.2398223222726648e-06,1.1322914665169783e-12
sub-15,ses-S1,0b,132,4.6151076493472884e-07,9.405412981741027e-13
sub-15,ses-S1,0b,133,5.883677273866021e-06,1.008868727548753e-12
sub-15,ses-S1,0b,134,6.631759147259493e-06,1.3129009540105627e-12
sub-15,ses-S1,0b,135,1.2943556890933678e-05,7.170276281009527e-13
sub-15,ses-S1,0b,136,4.1608565440962595e-07,2.0417563295878174e-12
sub-15,ses-S1,0b,137,1.4999550084115635e-06,1.2581647065110242e-12
sub-15,ses-S1,0b,138,1.960491701511655e-06,8.85982999472053e-13
sub-15,ses-S1,0b,139,-1.251393367954157e-06,7.620676287420682e-13
sub-15,ses-S1,0b,140,4.569878032631995e-06,1.2516027014161047e-12
sub-15,ses-S1,0b,141,6.832292555651933e-06,6.914862171862123e-13
sub-15,ses-S1,0b,142,7.12826490303269e-06,1.481463354507456e-12
sub-15,ses-S1,0b,143,-3.929303778901393e-06,1.4857971811710266e-12
sub-15,ses-S1,0b,144,2.093351735613921e-07,1.2757506892005348e-12
sub-15,ses-S1,0b,145,1.0242596247500593e-05,9.288366483838084e-13
sub-15,ses-S1,0b,146,-9.96966590300975e-06,1.4457087439790636e-12
sub-15,ses-S1,0b,147,9.740298735004377e-06,1.5408302776672794e-12
sub-15,ses-S1,0b,148,-1.0294483372513646e-05,2.613168168961671e-12
sub-15,ses-S1,0b,149,3.5791638787881726e-06,5.363831368272557e-13
sub-15,ses-S1,0b,150,5.004458490340716e-06,1.4459781265010737e-12
sub-15,ses-S1,0b,151,5.524838026770037e-06,1.1930208419676105e-12
sub-15,ses-S1,0b,152,9.345980706165031e-06,1.096223750231333e-12
sub-15,ses-S1,0b,153,-4.0520850485694955e-06,1.2188169430977205e-12
sub-15,ses-S1,0b,154,3.285682022371942e-06,2.2647629277831794e-12
sub-15,ses-S1,0b,155,9.673709754342288e-06,5.689460380007336e-13
sub-15,ses-S1,0b,156,-6.1807876097282235e-06,1.180390197256554e-12
sub-15,ses-S1,0b,157,3.5118572331182403e-06,1.6283888367513632e-12
sub-15,ses-S1,0b,158,-6.3748207483426e-06,7.191672694667631e-13
sub-15,ses-S1,0b,159,7.104903141699676e-07,4.4223570238081284e-13
sub-15,ses-S1,0b,160,4.04017097923909e-06,7.765594578968428e-13
sub-15,ses-S1,0b,161,8.097193907237039e-06,1.282303785269534e-12
sub-15,ses-S1,0b,162,-6.7518527486803544e-06,1.7968000458085886e-12
sub-15,ses-S1,0b,163,6.17629530202017e-06,7.918209416747651e-13
sub-15,ses-S1,0b,164,6.074008172938136e-06,4.0423672053458227e-13
sub-15,ses-S1,0b,165,2.225824854485243e-06,8.789316813397312e-13
sub-15,ses-S1,0b,166,4.495126383140873e-06,8.294852407224676e-13
sub-15,ses-S1,0b,167,4.266699417003871e-06,6.560991475739609e-13
sub-15,ses-S1,0b,168,-7.500578592925903e-06,1.2511547312330134e-12
sub-15,ses-S1,0b,169,2.911058737397153e-06,1.5074354651697229e-12
sub-15,ses-S1,0b,170,5.361082364346414e-06,1.2180678796781364e-12
sub-15,ses-S1,0b,171,-2.897296702624053e-06,7.706215768429886e-13
sub-15,ses-S1,0b,172,6.5800199777522386e-06,9.622999090413795e-13
sub-15,ses-S1,0b,173,2.4970517859914064e-06,1.2447142350295448e-12
sub-15,ses-S1,0b,174,-9.1780744801486e-07,2.1771129779346804e-12
sub-15,ses-S1,0b,175,7.025270673168789e-06,6.75672808416471e-13
sub-15,ses-S1,0b,176,-4.917935507020046e-06,9.163608192060251e-13
sub-15,ses-S1,0b,177,7.697418114159236e-06,1.363101725376314e-12
sub-15,ses-S1,0b,178,-4.933559570873973e-08,5.76097833340605e-13
sub-15,ses-S1,0b,179,9.603372007431888e-06,8.570758340261039e-13
sub-15,ses-S1,0b,180,-8.883834410026823e-06,1.550536018684805e-12
sub-15,ses-S1,0b,181,6.1130651133741115e-06,7.988952395086681e-13
sub-15,ses-S1,0b,182,-4.166134075617049e-06,1.5860130168973583e-12
sub-15,ses-S1,0b,183,8.267845773841178e-06,8.404722761048835e-13
sub-15,ses-S1,0b,184,-2.815809245990774e-06,1.9305927276559256e-12
sub-15,ses-S1,0b,185,2.7367123198075996e-06,1.7544992741982984e-12
sub-15,ses-S1,0b,186,5.542533552285817e-06,1.7114302736629725e-12
sub-15,ses-S1,0b,187,-7.886565368827076e-07,9.790626598126643e-13
sub-15,ses-S1,0b,188,3.416706897110092e-06,9.737170651195586e-13
sub-15,ses-S1,0b,189,6.309085709541239e-06,1.1173981825207031e-12
sub-15,ses-S1,0b,190,1.937028511644418e-06,1.0776028317873568e-12
sub-15,ses-S1,0b,191,8.42865514810168e-06,9.542517150300883e-13
sub-15,ses-S1,0b,192,-1.4135976470682435e-05,2.0849940468645984e-12
sub-15,ses-S1,0b,193,7.05626796073313e-06,5.468302652361497e-13
sub-15,ses-S1,0b,194,5.844611717944792e-06,1.687203423542308e-12
sub-15,ses-S1,0b,195,-6.249172771696036e-06,1.3384789665727043e-12
sub-15,ses-S1,0b,196,3.2251513942372956e-06,5.538229687340822e-13
sub-15,ses-S1,0b,197,5.62304863580894e-06,1.2006335979685702e-12
sub-15,ses-S1,0b,198,-6.575433640168201e-06,1.6356025889207919e-12
sub-15,ses-S1,0b,199,1.7920581802721511e-06,1.4406048809224812e-12
sub-15,ses-S1,0b,200,-3.1627794603341453e-07,6.816589222717332e-13
sub-15,ses-S1,0b,201,1.5214549625138253e-06,5.342825959571987e-13
sub-15,ses-S1,0b,202,-3.648581860921422e-06,1.7264725729513463e-12
sub-15,ses-S1,0b,203,1.004536252568536e-05,1.686258127967271e-12
sub-15,ses-S1,1b,1,5.7552326046946116e-08,4.041888233455287e-13
